"Päivitetty","Osio","Kategoria","Nimi","URL","Lähde","Tarkistus","HTTP","Turvallisuus","Lopullinen URL","Alkuperäinen domain","Lopullinen domain","Domain vaihtui","RDAP-signaali","Sisältösignaali","Sivun otsikko","Riskipisteet","Suositus","Manuaalinen tila","Luottamustaso","Huomiot"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Merijärven liikenneyhteydet","https://www.merijarvi.fi/hallinto-ja-paatoksenteko/kuntainfo","localServices.ts","ok","200","ok","https://www.merijarvi.fi/hallinto-ja-paatoksenteko/kuntainfo","merijarvi.fi","merijarvi.fi","ei","RDAP 429","huomio","Kuntainfo | Merijärvi","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","OnniBus Kyyjärvi","https://www.onnibus.com/kyyjarvi-kauppakeskus-paletti","localServices.ts","huomio","403","ok","https://www.onnibus.com/kyyjarvi-kauppakeskus-paletti","onnibus.com","onnibus.com","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Oulun joukkoliikenne","https://www.oulunjoukkoliikenne.fi/","localServices.ts","ok","200","ok","https://www.osl.fi/","oulunjoukkoliikenne.fi","osl.fi","kyllä","RDAP 429","ok","Oulun seudun liikenne – enemmän kuin matka! – osl.fi","50","piilota","","","Domain vaihtui: oulunjoukkoliikenne.fi -> osl.fi"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Pietarsaaren liikenneyhteydet","https://jakobstad.fi/trafikforbindelser","localServices.ts","ok","200","ok","https://jakobstad.fi/trafikforbindelser","jakobstad.fi","jakobstad.fi","ei","STADEN JAKOBSTAD","huomio","Trafikförbindelser - Jakobstad","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Riihimäen joukkoliikenne","https://www.riihimaki.fi/asu-ja-rakenna/liikenne-ja-kadut/joukkoliikenne/","localServices.ts","huomio","500","ok","https://www.riihimaki.fi/asu-ja-rakenna/liikenne-ja-kadut/joukkoliikenne/","riihimaki.fi","riihimaki.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Teuvan liikenne","https://site.teuva.fi/e/site?node_id=81","localServices.ts","virhe","","ok","","teuva.fi","teuva.fi","ei","RDAP 429","ei tarkistettu","","80","piilota","","","fetch failed; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Vöyrin joukkoliikenne","https://www.vora.fi/tjanster/trafik-och-vagar","localServices.ts","ok","200","ok","https://www.vora.fi/tjanster/trafik-och-vagar","vora.fi","vora.fi","ei","RDAP 429","huomio","Vägar i Vörå Kommun","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Kirjastot","Helmet-kirjastot","https://www.helmet.fi/","localServices.ts","ok","200","ok","https://helmet.finna.fi/","helmet.fi","finna.fi","kyllä","RDAP 429","ok","Helmet-verkkokirjasto | helmet.fi","50","piilota","","","Domain vaihtui: helmet.fi -> finna.fi"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Enonkoski asiointiliikenne","https://enonkoski.fi/tiedoksi-koululaiskuljetus-ja-asiointiliikennereitit-1-8-2026-31-7-2029/","localServiceTransportLinks.ts","ok","200","ok","https://enonkoski.fi/tiedoksi-koululaiskuljetus-ja-asiointiliikennereitit-1-8-2026-31-7-2029/","enonkoski.fi","enonkoski.fi","ei","RDAP 429","huomio","","35","tarkista","","","Sisältötarkistus aikakatkaistiin; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Evijärvi palveluliikenne","https://evijarvi.fi/asuminen-ja-ymparisto/linja-auto-ja-palveluliikenne","localServiceTransportLinks.ts","ok","200","ok","https://evijarvi.fi/asuminen-ja-ymparisto/linja-auto-ja-palveluliikenne","evijarvi.fi","evijarvi.fi","ei","RDAP 429","huomio","","35","tarkista","","","Sisältötarkistus aikakatkaistiin; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Föli Turun asiointilinjat","https://www.foli.fi/fi/runkolinjasto","localServiceTransportLinks.ts","ok","200","ok","https://www.foli.fi/fi/runkolinjasto","foli.fi","foli.fi","ei","Turun kaupunki","huomio","","35","tarkista","","","Sisältötarkistus aikakatkaistiin; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Hausjärvi palvelulinja","https://www.hausjarvi.fi/asuminen-ja-rakentaminen/kadut-liikenne-ja-yleiset-alueet/joukkoliikenne/","localServiceTransportLinks.ts","virhe","","ok","","hausjarvi.fi","hausjarvi.fi","ei","RDAP 429","ei tarkistettu","","80","piilota","","","Tarkistus aikakatkaistiin; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Heinola palveluliikenne","https://www.heinola.fi/asuminen-ja-ymparisto/asuminen/joukkoliikenne/","localServiceTransportLinks.ts","virhe","","ok","","heinola.fi","heinola.fi","ei","RDAP 429","ei tarkistettu","","80","piilota","","","Tarkistus aikakatkaistiin; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Hirvensalmi palveluliikenne","https://www.hirvensalmi.fi/hirvensalmi-info/joukkoliikenne/","localServiceTransportLinks.ts","virhe","","ok","","hirvensalmi.fi","hirvensalmi.fi","ei","RDAP 429","ei tarkistettu","","80","piilota","","","Tarkistus aikakatkaistiin; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","HSL Espoon lähibussit","https://www.hsl.fi/matkustaminen/lahibussit","localServiceTransportLinks.ts","huomio","403","ok","https://www.hsl.fi/matkustaminen/lahibussit","hsl.fi","hsl.fi","ei","HSL Helsingin seudun liikenne","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Hyrynsalmi palveluliikenne","https://hyrynsalmi.fi/asuminen-ja-ymparisto/tiet-ja-yleiset-alueet/asiointiliikenne/","localServiceTransportLinks.ts","ok","200","ok","https://hyrynsalmi.fi/asuminen-ja-ymparisto/tiet-ja-yleiset-alueet/asiointiliikenne/","hyrynsalmi.fi","hyrynsalmi.fi","ei","RDAP 429","huomio","Asiointiliikenne - Hyrynsalmen kunta","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Joroinen palveluliikenne","https://www.joroinen.fi/asuminen-ja-ymparisto/liikenne/palveluliikenne-pali/","localServiceTransportLinks.ts","huomio","404","ok","https://www.joroinen.fi/asuminen-ja-ymparisto/liikenne/palveluliikenne-pali/","joroinen.fi","joroinen.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Kirkkonummen lähibussit","https://kirkkonummi.fi/hsl-kirkkonummella-liikennoi-kaksi-kutsupohjaista-lahibussia/","localServiceTransportLinks.ts","ok","200","ok","https://kirkkonummi.fi/hsl-kirkkonummella-liikennoi-kaksi-kutsupohjaista-lahibussia/","kirkkonummi.fi","kirkkonummi.fi","ei","Elisa Oyj","huomio","HSL: Kirkkonummella liikennöi kaksi kutsupohjaista lähibussia  - Kirkkonummi","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Kiuruvesi palveluliikenne","https://kiuruvesi.fi/asuminen-ja-ymparisto/liikenne/palveluliikenne/","localServiceTransportLinks.ts","huomio","404","ok","https://kiuruvesi.fi/asuminen-ja-ymparisto/liikenne/palveluliikenne/","kiuruvesi.fi","kiuruvesi.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Kuhmoinen asiointiliikenne","https://www.kuhmoinen.fi/asuminen%20ja%20ymp%C3%A4rist%C3%B6/kadut%20ja%20liikenne/julkinen%20liikenne/","localServiceTransportLinks.ts","ok","200","ok","https://www.kuhmoinen.fi/asuminen%20ja%20ymp%C3%A4rist%C3%B6/kadut%20ja%20liikenne/julkinen%20liikenne/","kuhmoinen.fi","kuhmoinen.fi","ei","RDAP 429","huomio","This site requires javascript","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Kuopio PALI-palveluliikenne","https://vilkku.kuopio.fi/pali","localServiceTransportLinks.ts","huomio","404","ok","https://vilkku.kuopio.fi/pali","kuopio.fi","kuopio.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Kuusamo sivukylien asiointiliikenne","https://www.kuusamo.fi/asuminen-ja-ymparisto/asuminen/paikallisliikenne/","localServiceTransportLinks.ts","huomio","500","ok","https://www.kuusamo.fi/asuminen-ja-ymparisto/asuminen/paikallisliikenne/","kuusamo.fi","kuusamo.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Lapinlahti asiointiliikenne","https://lapinlahti.fi/liikenne/","localServiceTransportLinks.ts","huomio","404","ok","https://lapinlahti.fi/liikenne/","lapinlahti.fi","lapinlahti.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Loppi palveluliikenne","https://www.loppi.fi/asuminen-ja-ymparisto/joukkoliikenne/","localServiceTransportLinks.ts","huomio","500","ok","https://www.loppi.fi/asuminen-ja-ymparisto/joukkoliikenne/","loppi.fi","loppi.fi","ei","Lopen kunta","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Luoto VIP-palvelulinja","https://larsmo.fi/vard-och-omsorg/seniortjanster/servicelinjen-vip/","localServiceTransportLinks.ts","ok","200","ok","https://larsmo.fi/vard-och-omsorg/seniortjanster/servicelinjen-vip/","larsmo.fi","larsmo.fi","ei","RDAP 429","huomio","Servicelinjen VIP &#187; Larsmo Larsmo","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Outokumpu palveluliikenne","https://www.outokummunkaupunki.fi/asuminen-ja-ymparisto/kadut-ja-liikenne/joukkoliikenne/","localServiceTransportLinks.ts","ok","200","ok","https://www.outokummunkaupunki.fi/asuminen-ja-ymparisto/kadut-ja-liikenne/joukkoliikenne/","outokummunkaupunki.fi","outokummunkaupunki.fi","ei","Meidän IT ja talous Oy","huomio","Joukkoliikenne - Outokummun kaupunki","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Paimio palveluliikenne","https://www.paimio.fi/palvelu/palveluliikenne/","localServiceTransportLinks.ts","huomio","500","ok","https://www.paimio.fi/palvelu/palveluliikenne/","paimio.fi","paimio.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Parikkala palveluliikenne","https://parikkala.fi/asuminen-ja-ymparisto/joukkoliikenne/","localServiceTransportLinks.ts","huomio","404","ok","https://parikkala.fi/asuminen-ja-ymparisto/joukkoliikenne/","parikkala.fi","parikkala.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Pietarsaari Vippari","https://jakobstad.fi/trafikforbindelser","localServiceTransportLinks.ts","ok","200","ok","https://jakobstad.fi/trafikforbindelser","jakobstad.fi","jakobstad.fi","ei","STADEN JAKOBSTAD","huomio","Trafikförbindelser - Jakobstad","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Pudasjärvi palveluliikenne","https://www.pudasjarvi.fi/asuminen-ja-ymparisto/liikenneyhteydet/asiointiliikenne/","localServiceTransportLinks.ts","huomio","404","ok","https://www.pudasjarvi.fi/asuminen-ja-ymparisto/liikenneyhteydet/asiointiliikenne/","pudasjarvi.fi","pudasjarvi.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Rantasalmi palveluliikenne","https://rantasalmi.fi/asuminen-ja-ymparisto/kadut-ja-liikenne/asiointiliikenne/","localServiceTransportLinks.ts","ok","200","ok","https://rantasalmi.fi/asuminen-ja-ymparisto/kadut-ja-liikenne/asiointiliikenne/","rantasalmi.fi","rantasalmi.fi","ei","RDAP 429","huomio","Asiointiliikenne | Rantasalmen kunta","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Riihimäki R-kyyti","https://www.riihimaki.fi/asu-ja-rakenna/liikenne-ja-kadut/joukkoliikenne/r-kyyti/","localServiceTransportLinks.ts","huomio","500","ok","https://www.riihimaki.fi/asu-ja-rakenna/liikenne-ja-kadut/joukkoliikenne/r-kyyti/","riihimaki.fi","riihimaki.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Ruovesi palveluliikenne","https://www.ruovesi.fi/ruoveden-kunnan-asiointiliikenne-kesa-2026-16-982026","localServiceTransportLinks.ts","ok","200","ok","https://www.ruovesi.fi/ruoveden-kunnan-asiointiliikenne-kesa-2026-16-982026","ruovesi.fi","ruovesi.fi","ei","RDAP 429","huomio","Tiedotteet - Ruoveden kunta","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Siuntion Avainlinjat","https://www.hsl.fi/matkustaminen/lahibussit","localServiceTransportLinks.ts","huomio","403","ok","https://www.hsl.fi/matkustaminen/lahibussit","hsl.fi","hsl.fi","ei","HSL Helsingin seudun liikenne","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Sonkajärvi asiointi- ja palveluliikenne","https://www.sonkajarvi.fi/asuminen-ja-ymparisto/tiet-ja-liikenne/joukkoliikenne/","localServiceTransportLinks.ts","huomio","404","ok","https://www.sonkajarvi.fi/asuminen-ja-ymparisto/tiet-ja-liikenne/joukkoliikenne/","sonkajarvi.fi","sonkajarvi.fi","ei","Sonkajärven kunta","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Uurainen kutsutaksi","https://uurainen.fi/sosiaali-ja-terveyspalvelut/ikaihmiset/ennaltaehkaiseva-tyo-ja-arjen-tukeminen/","localServiceTransportLinks.ts","ok","200","ok","https://uurainen.fi/sosiaali-ja-terveyspalvelut/ikaihmiset/ennaltaehkaiseva-tyo-ja-arjen-tukeminen/","uurainen.fi","uurainen.fi","ei","RDAP 429","huomio","Ennaltaehkäisevä työ ja arjen tukeminen - Uuraisten kunta","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Vesanto palveluliikenne","https://vesanto.fi/kuuslahti-kutsutaksi/","localServiceTransportLinks.ts","ok","200","ok","https://vesanto.fi/kuuslahti-kutsutaksi/","vesanto.fi","vesanto.fi","ei","RDAP 429","huomio","Kuuslahti/Kutsutaksi - Vesannon kunta","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Vihti palveluliikenne","https://www.vihti.fi/kategoria/liikenne-ja-joukkoliikenne/","localServiceTransportLinks.ts","ok","200","ok","https://www.vihti.fi/kategoria/liikenne-ja-joukkoliikenne/","vihti.fi","vihti.fi","ei","RDAP 429","huomio","Liikenne ja joukkoliikenne","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Palveluliikenne","Ähtäri asiointiliikenne","https://www.petripekkala.com/asiointiliikenne.html","localServiceTransportLinks.ts","huomio","404","ok","https://www.petripekkala.com/asiointiliikenne.html","petripekkala.com","petripekkala.com","ei","Register.com - Network Solutions, LLC","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikalliset senioripalvelut","Oman kunnan senioripalvelut","Riihimäki – Avoin senioritoiminta","https://www.riihimaki.fi/ela-ja-voi-hyvin/hyvinvointi/aktiivisuutta-arkeen/avoin-senioritoiminta/","localSeniorLinks.ts","huomio","500","ok","https://www.riihimaki.fi/ela-ja-voi-hyvin/hyvinvointi/aktiivisuutta-arkeen/avoin-senioritoiminta/","riihimaki.fi","riihimaki.fi","ei","RDAP 429","ei tarkistettu","","20","tarkista","verified","A","HTTP 500; HTTP 500; Manuaalinen tila: verified"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Espoo","Esport Oilers","https://www.esportoilers.fi/","localSportsClubs.ts","ok","200","ok","https://oilers.fi/","esportoilers.fi","oilers.fi","kyllä","Domainhotelli","ok","Esport Oilers - Suomen suurin salibandyseura","50","piilota","","","Domain vaihtui: esportoilers.fi -> oilers.fi"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Joensuu","Joensuun Maila","https://joensuunmaila.fi/","localSportsClubs.ts","ok","200","ok","https://joensuunmaila.fi/","joensuunmaila.fi","joensuunmaila.fi","ei","JOENSUUN MAILA R.Y.","huomio","Joensuun Maila | Joensuun Maila","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Kerava","KP-75","https://www.kp-75.fi/","localSportsClubs.ts","ok","200","ok","https://www.kp-75.fi/","kp-75.fi","kp-75.fi","ei","Keravan Pallo-75","huomio","KP-75","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Keski-Uusimaa","PK Keski-Uusimaa","https://pkku.fi/","localSportsClubs.ts","ok","200","ok","https://pkku.fi/","pkku.fi","pkku.fi","ei","RDAP 429","huomio","","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Kotka","FC KTP","https://fcktp.fi/","localSportsClubs.ts","ok","200","ok","https://fcktp.fi/","fcktp.fi","fcktp.fi","ei","RDAP 429","huomio","","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Kuopio","KalPa","https://kalpa.fi/","localSportsClubs.ts","ok","200","ok","https://kalpa.fi/","kalpa.fi","kalpa.fi","ei","RDAP 429","huomio","Kalevan Pallo | KalPa","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Lappeenranta","SaiPa","https://saipa.fi/","localSportsClubs.ts","ok","200","ok","https://saipa.fi/","saipa.fi","saipa.fi","ei","RDAP 429","huomio","Lappeenrannan SaiPa | SaiPa","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Tampere","Tappara","https://www.tappara.fi/","localSportsClubs.ts","ok","200","ok","https://www.tappara.fi/","tappara.fi","tappara.fi","ei","RDAP 429","huomio","Etusivu | Tappara","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Turku","TPS","https://fc.tps.fi/","localSportsClubs.ts","ok","200","ok","https://fc.tps.fi/","tps.fi","tps.fi","ei","RDAP 429","huomio","FC TPS - TPS Jalkapallo","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset urheiluseurat","Vaasa","Vaasan Sport","https://vaasansport.fi/","localSportsClubs.ts","ok","200","ok","https://vaasansport.fi/","vaasansport.fi","vaasansport.fi","ei","RDAP 429","huomio","Vaasan Sport | Vaasan Sport","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Palvelukategoriat","Apua digiin","Joen Severi","https://www.joenseveri.fi","constants.tsx","ok","200","ok","https://sites.google.com/site/joenseveriyhdistys/","joenseveri.fi","google.com","kyllä","RDAP 429","ok","Joen Severi ry","50","piilota","","","Domain vaihtui: joenseveri.fi -> google.com"
"13.8.2026 klo 14.46","Palvelukategoriat","Asuminen ja kodinhoito","Etuovi","https://www.etuovi.com","constants.tsx","ok","200","ok","https://www.etuovi.com/","etuovi.com","etuovi.com","ei","RDAP 429","huomio","Etuovi.com - Myytävät asunnot | Suomen paras asuntohaku - yli 100 000 ilmoitusta","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Palvelukategoriat","Asuminen ja kodinhoito","Suomen kotikorjaukset","https://kotikorjaukset.fi/","constants.tsx","ok","200","ok","https://www.kotikorjaukset.fi/","kotikorjaukset.fi","kotikorjaukset.fi","ei","RDAP 429","huomio","Pyörätuoliluiska ja Invaramppi Helsinki, Espoo, Vantaa","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Palvelukategoriat","Hengellisyys","Kirkon keskusteluapu","https://kirkonkeskusteluapu.fi","constants.tsx","ok","200","ok","https://evl.fi/apua-ja-tukea/kirkon-keskusteluapu/","kirkonkeskusteluapu.fi","evl.fi","kyllä","RDAP 429","ok","Kirkon keskusteluapu - Evl.fi","50","piilota","","","Domain vaihtui: kirkonkeskusteluapu.fi -> evl.fi"
"13.8.2026 klo 14.46","Palvelukategoriat","Hengellisyys","Patmos","https://www.patmos.fi","constants.tsx","ok","200","ok","https://www.patmos.fi/","patmos.fi","patmos.fi","ei","RDAP 429","huomio","Lähetysjärjestö evankeliumin asialla - Patmos Lähetyssäätiö - Patmos.fi","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Palvelukategoriat","Hengellisyys","Raamattu.fi","https://raamattu.fi","constants.tsx","huomio","403","ok","https://www.raamattu.fi/","raamattu.fi","raamattu.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"13.8.2026 klo 14.46","Palvelukategoriat","Hengellisyys","TV7","https://www.tv7.fi","constants.tsx","ok","200","ok","https://www.tv7.fi/","tv7.fi","tv7.fi","ei","RDAP 429","huomio","TV7 - Kun sisältö ratkaisee","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Palvelukategoriat","Julkiset palvelut","Digi- ja väestötietovirasto","https://dvv.fi","constants.tsx","huomio","429","ok","https://dvv.fi/henkiloasiakkaat","dvv.fi","dvv.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 429; HTTP 429"
"13.8.2026 klo 14.46","Palvelukategoriat","Julkiset palvelut","Poliisi","https://poliisi.fi","constants.tsx","huomio","429","ok","https://poliisi.fi/etusivu","poliisi.fi","poliisi.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 429; HTTP 429"
"13.8.2026 klo 14.46","Palvelukategoriat","Julkiset palvelut","Tulli","https://www.tulli.fi/","constants.tsx","huomio","429","ok","https://tulli.fi/etusivu","tulli.fi","tulli.fi","ei","Tulli","ei tarkistettu","","30","tarkista","","","HTTP 429; HTTP 429"
"13.8.2026 klo 14.46","Palvelukategoriat","Kirjallisuus","Adlibris","https://www.adlibris.com","constants.tsx","huomio","429","ok","https://www.adlibris.com/","adlibris.com","adlibris.com","ei","Abion AB","ei tarkistettu","","30","tarkista","","","HTTP 429; HTTP 429"
"13.8.2026 klo 14.46","Palvelukategoriat","Kirjastot","Helmet","https://www.helmet.fi","constants.tsx","ok","200","ok","https://helmet.finna.fi/","helmet.fi","finna.fi","kyllä","RDAP 429","ok","Helmet-verkkokirjasto | helmet.fi","50","piilota","","","Domain vaihtui: helmet.fi -> finna.fi"
"13.8.2026 klo 14.46","Palvelukategoriat","Liikenne","HSL","https://www.hsl.fi/","constants.tsx","huomio","403","ok","https://www.hsl.fi/","hsl.fi","hsl.fi","ei","HSL Helsingin seudun liikenne","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"13.8.2026 klo 14.46","Palvelukategoriat","Liikenne","Jouko reittiopas","https://lappeenranta.fi/fi/liikenne-ja-kaupunkiymparisto/joukkoliikenne-ja-muut-liikkumispalvelut/lappeenrannan-seudun-joukkoliikenne/reitit-ja-aikataulut","constants.tsx","ok","200","ok","https://lappeenranta.fi/fi/liikenne-ja-kaupunkiymparisto/joukkoliikenne-ja-muut-liikkumispalvelut/lappeenrannan-seudun-joukkoliikenne/reitit-ja-aikataulut","lappeenranta.fi","lappeenranta.fi","ei","RDAP 429","huomio","Reitit ja aikataulut - Lappeenranta","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
